AccX,AccY,AccZ,GyroX,GyroY,GyroZ
221.00,148.00,-4450.00,44.00,-13.00,-33.00
213.00,135.00,-4439.00,37.00,-3.00,-38.00
274.00,146.00,-4435.00,50.00,0.00,-14.00
244.00,152.00,-4443.00,50.00,1.00,-32.00
269.00,136.00,-4425.00,44.00,11.00,-34.00
236.00,145.00,-4446.00,41.00,24.00,-29.00
231.00,101.00,-4440.00,45.00,7.00,-36.00
250.00,128.00,-4456.00,43.00,10.00,-29.00
259.00,150.00,-4440.00,47.00,8.00,-29.00
256.00,143.00,-4436.00,53.00,10.00,-42.00
242.00,129.00,-4419.00,39.00,5.00,-32.00
238.00,130.00,-4458.00,48.00,9.00,-40.00
249.00,129.00,-4472.00,37.00,3.00,-35.00
234.00,150.00,-4420.00,30.00,10.00,-41.00
232.00,124.00,-4491.00,39.00,-1.00,-28.00
228.00,119.00,-4449.00,26.00,-7.00,-36.00
252.00,152.00,-4454.00,38.00,-2.00,-29.00
242.00,130.00,-4423.00,38.00,4.00,-34.00
236.00,124.00,-4421.00,38.00,3.00,-31.00
240.00,125.00,-4419.00,33.00,-8.00,-39.00
247.00,129.00,-4469.00,51.00,2.00,-36.00
242.00,152.00,-4459.00,46.00,3.00,-31.00
248.00,165.00,-4464.00,34.00,9.00,-28.00
251.00,121.00,-4436.00,30.00,1.00,-22.00
254.00,160.00,-4431.00,46.00,7.00,-23.00
226.00,130.00,-4440.00,45.00,8.00,-31.00
241.00,135.00,-4442.00,36.00,4.00,-43.00
237.00,138.00,-4454.00,31.00,8.00,-22.00
229.00,123.00,-4435.00,46.00,6.00,-25.00
262.00,146.00,-4442.00,37.00,5.00,-33.00
262.00,148.00,-4495.00,34.00,-6.00,-26.00
218.00,136.00,-4449.00,37.00,11.00,-17.00
253.00,123.00,-4424.00,44.00,9.00,-42.00
238.00,124.00,-4426.00,30.00,4.00,-31.00
243.00,144.00,-4439.00,32.00,1.00,-28.00
243.00,114.00,-4467.00,38.00,4.00,-24.00
236.00,133.00,-4451.00,38.00,11.00,-24.00
250.00,133.00,-4466.00,30.00,21.00,-34.00
243.00,104.00,-4462.00,75.00,17.00,-26.00
209.00,176.00,-4488.00,6.00,46.00,-9.00
277.00,151.00,-4445.00,49.00,14.00,-62.00
238.00,100.00,-4426.00,28.00,14.00,-43.00
188.00,98.00,-4442.00,2.00,44.00,59.00
276.00,231.00,-4449.00,7.00,32.00,-22.00
225.00,160.00,-4415.00,60.00,6.00,-35.00
196.00,159.00,-4460.00,22.00,23.00,-10.00
311.00,142.00,-4424.00,66.00,31.00,-16.00
215.00,126.00,-4457.00,23.00,23.00,5.00
233.00,133.00,-4477.00,-6.00,17.00,-1.00
259.00,127.00,-4406.00,4.00,-9.00,-18.00
228.00,144.00,-4493.00,-14.00,10.00,35.00
208.00,143.00,-4496.00,5.00,20.00,29.00
262.00,112.00,-4422.00,-34.00,42.00,75.00
230.00,135.00,-4454.00,-58.00,61.00,52.00
238.00,136.00,-4449.00,-80.00,39.00,46.00
292.00,131.00,-4463.00,-157.00,12.00,20.00
238.00,197.00,-4418.00,150.00,-9.00,82.00
304.00,-218.00,-4581.00,343.00,-93.00,9.00
195.00,236.00,-4367.00,-173.00,16.00,-16.00
247.00,118.00,-4464.00,126.00,10.00,-59.00
215.00,126.00,-4448.00,-9.00,62.00,38.00
250.00,135.00,-4445.00,33.00,60.00,73.00
262.00,142.00,-4432.00,28.00,85.00,44.00
299.00,237.00,-4464.00,249.00,223.00,-339.00
293.00,116.00,-4444.00,132.00,122.00,-333.00
265.00,135.00,-4458.00,128.00,54.00,-252.00
247.00,168.00,-4434.00,170.00,23.00,-226.00
245.00,130.00,-4430.00,176.00,6.00,-256.00
239.00,166.00,-4432.00,178.00,21.00,-264.00
270.00,131.00,-4466.00,180.00,1.00,-290.00
270.00,100.00,-4432.00,148.00,33.00,-212.00
251.00,108.00,-4476.00,29.00,24.00,-133.00
245.00,93.00,-4415.00,-34.00,33.00,-91.00
251.00,144.00,-4439.00,-41.00,4.00,-23.00
254.00,143.00,-4468.00,50.00,-3.00,-49.00
236.00,145.00,-4436.00,111.00,-40.00,-40.00
200.00,152.00,-4452.00,189.00,-87.00,-67.00
298.00,105.00,-4437.00,328.00,-123.00,8.00
266.00,106.00,-4427.00,211.00,-178.00,-124.00
250.00,113.00,-4466.00,107.00,-245.00,-140.00
309.00,100.00,-4403.00,-64.00,-262.00,-46.00
209.00,63.00,-4427.00,-152.00,-194.00,197.00
260.00,176.00,-4473.00,-220.00,-78.00,456.00
131.00,169.00,-4466.00,-151.00,3.00,604.00
288.00,150.00,-4403.00,-112.00,188.00,631.00
170.00,116.00,-4448.00,-144.00,309.00,787.00
239.00,127.00,-4491.00,-35.00,573.00,598.00
184.00,75.00,-4491.00,-86.00,723.00,705.00
387.00,129.00,-4382.00,26.00,967.00,592.00
291.00,159.00,-4425.00,79.00,1125.00,643.00
422.00,43.00,-4378.00,-98.00,1226.00,899.00
234.00,193.00,-4507.00,-89.00,1401.00,1257.00
228.00,62.00,-4413.00,136.00,1545.00,1935.00
-450.00,-19.00,-4184.00,125.00,1720.00,2289.00
-29.00,50.00,-4180.00,299.00,1610.00,2540.00
169.00,-386.00,-4580.00,406.00,1401.00,1861.00
